Unnamed: 0,Month,Year,nDays,DecYear,Q,Conc,GenConc,FNConc,Flux,GenFlux,FNFlux,Date,wy
61,10,1998,31,1998.7894977169,2.69010040502435,0.0719756239618774,0.0687862614451963,0.0719191608747243,16.8772967363209,16.1353309925151,19.9026175222164,1998-10-31,1999
62,11,1998,30,1998.87305936073,2.52114322169124,0.0997781385275211,0.0981524854269729,0.0967707487415701,21.6744679685912,21.3236576214973,20.8241288512921,1998-11-30,1999
63,12,1998,31,1998.95662100457,1.83420088736465,0.120499290916582,0.136435441280845,0.120200132359803,19.1114323696389,21.5874325198187,19.4474771257791,1998-12-31,1999
64,1,1999,31,1999.04155251142,1.789442001169,0.149948497190797,0.172717115812486,0.144106699848884,23.2075343035464,26.7772607974965,20.9337347738993,1999-01-31,1999
65,2,1999,28,1999.12237442922,1.74047473573192,0.152322833121979,0.113205671410932,0.144147665517506,22.9284810388331,17.0737233602318,19.6534945379756,1999-02-28,1999
66,3,1999,31,1999.20319634703,3.20711121291697,0.152568646095411,0.119796809854197,0.133272661735455,46.3965808558769,38.5665022450196,26.4189638781348,1999-03-31,1999
67,4,1999,30,1999.28675799087,7.43600385641467,0.145408957510742,0.11700349537172,0.143260950662652,94.9681431259904,75.6235204965907,110.366251452637,1999-04-30,1999
68,5,1999,31,1999.3703196347,27.027973135574,0.107844175896614,0.100337054543185,0.110804757330201,236.750442640694,208.208701793756,252.879381538429,1999-05-31,1999
69,6,1999,30,1999.45388127854,43.117118070706,0.0684266997447742,0.050947248091922,0.0692207975367322,255.67499601672,189.13407458253,209.643075107288,1999-06-30,1999
70,7,1999,31,1999.53744292237,16.3214648682428,0.0529030671977928,0.0439408024951046,0.0557094087013214,75.0860716425031,62.1269844564736,61.1250085465293,1999-07-31,1999
71,8,1999,31,1999.62237442922,7.30391946980465,0.0532248464491611,0.063832866970317,0.0513142883236138,33.5347809176606,39.499905004819,20.8728725993295,1999-08-31,1999
72,9,1999,30,1999.70593607306,5.31979153779552,0.057905609033502,0.0598864991925849,0.0531654006477621,26.6121439296839,27.7544862809147,14.9534904953712,1999-09-30,1999
73,10,1999,31,1999.7894977169,3.68667070787038,0.0741960394717058,0.0774608556917187,0.069512922596799,23.4174168975243,24.331907448531,19.251530951059,1999-10-31,2000
74,11,1999,30,1999.87305936073,2.52869438072289,0.0974967546041783,0.0979168353864429,0.0944262369873086,21.2908068370616,21.3974366703169,20.3375294646501,1999-11-30,2000
75,12,1999,31,1999.95662100457,1.90544972661487,0.120052726719282,0.128320145252637,0.117776879850863,19.7077249041072,20.9770618551199,19.0794234157688,1999-12-31,2000
76,1,2000,31,2000.04143897996,1.75016379491567,0.14657928415318,0.156366455421788,0.141801675131468,22.2314737582174,23.6509249816724,20.6179373731736,2000-01-31,2000
77,2,2000,29,2000.12340619308,1.53008614688681,0.141044787360069,0.148775241347868,0.1418880573178,18.6632515691481,19.6735896979311,19.3527499161137,2000-02-29,2000
78,3,2000,31,2000.20537340619,1.53367693719385,0.118680541764161,0.19096114782801,0.131487467353459,15.7594686132136,25.1879925929015,26.1186192742269,2000-03-31,2000
79,4,2000,30,2000.28870673953,9.58525249579728,0.148968648052762,0.170733464770134,0.14197815749437,128.051617247474,140.143513386947,109.135708488008,2000-04-30,2000
80,5,2000,31,2000.37204007286,31.1786747452279,0.110988378298108,0.0930828628537199,0.107765933885169,296.005765574989,248.35950675124,246.035722375924,2000-05-31,2000
81,6,2000,30,2000.45537340619,21.0762287522066,0.0663646920047382,0.0539246450519124,0.0671495216505863,126.93886753439,111.073963929131,204.725371783058,2000-06-30,2000
82,7,2000,31,2000.53870673953,5.15640637907044,0.0553350360869538,0.0592985833891045,0.0530376943521115,25.0903815195607,26.2256281361037,58.8850164155321,2000-07-31,2000
83,8,2000,31,2000.62340619308,2.68370627842497,0.0470203752784234,0.052301261725951,0.0484489315310988,10.9614057713245,12.208963508093,19.802435233965,2000-08-31,2000
84,9,2000,30,2000.70673952641,2.69859545893495,0.0513554031668333,0.0397560000849708,0.0507698510798619,12.0414224294537,9.18641980626924,14.3210784193011,2000-09-30,2000
85,10,2000,31,2000.79007285974,2.44255636096269,0.0653073404534787,0.0395368255156846,0.0677888944683301,13.7593362866201,8.40118185099544,18.8110887798089,2000-10-31,2001
86,11,2000,30,2000.87340619308,2.07562483882405,0.0878353035813183,0.0716570588860322,0.0927397695057554,15.7022117028532,12.8780222688482,19.9939130566819,2000-11-30,2001
87,12,2000,31,2000.95673952641,1.63963674941212,0.11003137746212,0.082023672140259,0.115511638558119,15.6435382952471,11.7201517310695,18.7317789544168,2000-12-31,2001
88,1,2001,31,2001.04155251142,1.51723489736687,0.132986391707271,0.127806250306684,0.13870335648432,17.4375362973153,16.8586080289905,20.1773324200109,2001-01-31,2001
89,2,2001,28,2001.12237442922,1.40370652713301,0.131906455109169,0.0527946169713294,0.138665615734691,16.013833270521,6.35777660106034,18.9127107057105,2001-02-28,2001
90,3,2001,31,2001.20319634703,1.59213752324531,0.119043629182172,0.136599732203288,0.130712839463168,16.448428636735,18.8095489780778,26.0633718958756,2001-03-31,2001
91,4,2001,30,2001.28675799087,6.22498672671424,0.132604291956933,0.11449860701009,0.144675733297202,76.4026717169341,63.1003072182311,111.621728052862,2001-04-30,2001
92,5,2001,31,2001.3703196347,29.8742729189546,0.110448027938319,0.0867812660680122,0.108677578022374,273.148970008891,209.072151819446,247.235797570561,2001-05-31,2001
93,6,2001,30,2001.45388127854,22.3684208414972,0.064678343264307,0.0405372239845185,0.0665208333687595,130.528263352013,82.0958301474894,203.290568504807,2001-06-30,2001
94,7,2001,31,2001.53744292237,6.28816678716048,0.0529549004836494,0.0411855407527483,0.0514771630413164,29.1359950235265,22.5278599227255,58.0480091312469,2001-07-31,2001
95,8,2001,31,2001.62237442922,5.07510962659263,0.0483203103890202,0.0352716793802869,0.0461975502735091,21.1713968603048,15.1379727388958,19.0076580382443,2001-08-31,2001
96,9,2001,30,2001.70593607306,3.04122929999595,0.0504465362828412,0.0478772263061179,0.0489975226099205,13.2182063768759,12.5133358055121,13.8710683807717,2001-09-30,2001
97,10,2001,31,2001.7894977169,2.35431741389126,0.0633852389752156,0.0534205519071113,0.0664490734299117,12.9714262780573,10.9289370736212,18.4915999816004,2001-10-31,2002
98,11,2001,30,2001.87305936073,2.23891865288342,0.0872042444349436,0.0884987236141688,0.0901241288166754,16.863561681201,17.0234633548621,19.4433507428797,2001-11-30,2002
99,12,2001,31,2001.95662100457,1.64621356534291,0.104981670317346,0.124373222038748,0.110722587468746,14.9754944043169,17.7298954932458,17.9653326723079,2001-12-31,2002
100,1,2002,31,2002.04155251142,1.37345839354656,0.118685386328373,0.122997490798647,0.130932252890016,14.1122081879304,14.6470598377495,19.0572000327883,2002-01-31,2002
101,2,2002,28,2002.12237442922,1.33402685874722,0.121144424395792,0.141514067560241,0.130262725642306,13.9768172684794,16.3506024930234,17.7562855720984,2002-02-28,2002
102,3,2002,31,2002.20319634703,1.68183798496802,0.113706246368683,0.11811805066199,0.122919979314911,16.8001650896485,17.3087338110373,24.6871081251878,2002-03-31,2002
103,4,2002,30,2002.28675799087,8.75651279207399,0.16191441498701,0.120955147353082,0.141939794565354,125.224741768485,94.5672646160198,110.397162199361,2002-04-30,2002
104,5,2002,31,2002.3703196347,12.7489749925042,0.10391464953142,0.0924864044917989,0.108709209923744,112.166982699386,100.406044151446,246.695589194541,2002-05-31,2002
105,6,2002,30,2002.45388127854,8.73669099961592,0.0675951307865441,0.0594162404470139,0.0663819955531917,53.0798618597381,47.2615340192438,202.985119350931,2002-06-30,2002
106,7,2002,31,2002.53744292237,2.87626083373198,0.0496483500605308,0.043266105803666,0.0505565430450677,12.5850338348405,10.9534940127924,57.632303198316,2002-07-31,2002
107,8,2002,31,2002.62237442922,1.79656688509402,0.0386873983958798,0.0395139569497907,0.0447028925686535,6.10992962669443,6.30983983665996,18.3948749361078,2002-08-31,2002
108,9,2002,30,2002.70593607306,2.04268290754849,0.0431006288246741,0.0399024058315536,0.0477284564826041,8.05707171441016,7.53719867515642,13.4920426260323,2002-09-30,2002
109,10,2002,31,2002.7894977169,2.39587923678722,0.0613774144412132,0.0416115657227448,0.0651657280584439,12.6640642433129,8.93583781606155,18.1232573377547,2002-10-31,2003
110,11,2002,30,2002.87305936073,1.95924260024879,0.0798992920135376,0.0746401665933139,0.08759130728419,13.5277043632925,12.4813370815931,18.9173297725144,2002-11-30,2003
111,12,2002,31,2002.95662100457,1.37610738885201,0.0891814848856176,0.0943902969794831,0.105289197400932,10.6404222407769,11.2568277544314,17.1159817859634,2002-12-31,2003
112,1,2003,31,2003.04155251142,1.2526094008183,0.103089859089214,0.11044477201826,0.121575881452853,11.1624804911697,11.9391196417366,17.7296936863707,2003-01-31,2003
113,2,2003,28,2003.12237442922,1.26161663731875,0.103163457648696,0.128921654840881,0.117136969628627,11.3781623619287,14.3272423212912,16.0025911438647,2003-02-28,2003
114,3,2003,31,2003.20319634703,1.56884463349043,0.0980194609173832,0.110156126597186,0.110709148348926,13.3716632989213,15.1577209223024,22.5505619535989,2003-03-31,2003
115,4,2003,30,2003.28675799087,6.43575845318509,0.124912376417115,0.218132691074187,0.135440941242866,75.9194867649014,133.837617451042,106.6988087362,2003-04-30,2003
116,5,2003,31,2003.3703196347,30.1958061422377,0.105809523294703,0.170504338537685,0.108107913991155,256.404065022296,329.32216411307,245.186751063197,2003-05-31,2003
117,6,2003,30,2003.45388127854,29.738352056385,0.0655305153655096,0.0682038955056737,0.0666344223430474,178.484683615213,187.323331992097,203.184618241448,2003-06-30,2003
118,7,2003,31,2003.53744292237,7.04632751251539,0.0521042096026119,0.0418199432202897,0.0506589645506133,31.9573037402499,26.341553110489,57.9271632342424,2003-07-31,2003
119,8,2003,31,2003.62237442922,3.87575416588058,0.0457495491269802,0.0548284425406968,0.0443665522767917,15.3847494895635,18.0572401625061,18.1460223776584,2003-08-31,2003
120,9,2003,30,2003.70593607306,3.47825262895253,0.0488578171153509,0.0555364131812792,0.0471762521392209,14.6992395058042,16.5636700503289,13.2346274290451,2003-09-30,2003
121,10,2003,31,2003.7894977169,2.13326332288416,0.0589551860277719,0.0628699028007395,0.0638315052485037,10.8246044916326,11.6175081385017,17.6496503643932,2003-10-31,2004
122,11,2003,30,2003.87305936073,1.97075811777205,0.0794161180294025,0.0926811032769136,0.0852295629681988,13.6174703124285,15.9401259755599,18.3876629577461,2003-11-30,2004
123,12,2003,31,2003.95662100457,1.68786673290458,0.0973727455743673,0.122123995414078,0.10107609275991,14.2144424883626,17.8183294890324,16.4350908651518,2003-12-31,2004
124,1,2004,31,2004.04143897996,1.72888048780631,0.118094469863752,0.127291541907209,0.1146044906194,17.6735593111824,19.0661369588065,16.7300460204172,2004-01-31,2004
125,2,2004,29,2004.12340619308,1.55147024811005,0.107122769579752,0.112531342703192,0.107051502822825,14.3613986345091,15.0853542864668,14.6396789662318,2004-02-29,2004
126,3,2004,31,2004.20537340619,3.58929729422841,0.12597280032963,0.106724439220873,0.0986491927173579,45.3864579792535,40.0252168266852,20.3716671262632,2004-03-31,2004
127,4,2004,30,2004.28870673953,9.11896842559306,0.153328276408264,0.169469743479107,0.127428949923863,121.617322728948,134.645904228133,102.349389719199,2004-04-30,2004
128,5,2004,31,2004.37204007286,22.8041957933558,0.105229663174295,0.108404110998397,0.106460190173002,204.187220489306,210.977448992671,241.523519080135,2004-05-31,2004
129,6,2004,30,2004.45537340619,20.104017026882,0.0653316244953881,0.077663267370316,0.0664398809071511,115.632767098482,137.514520737879,202.52149148404,2004-06-30,2004
130,7,2004,31,2004.53870673953,6.7595052622004,0.0529843489153281,0.0567338079898569,0.050823776889654,31.3413443890748,33.3046057371592,58.2135054759783,2004-07-31,2004
131,8,2004,31,2004.62340619308,2.68827351171024,0.0435632929259593,0.0586090103460595,0.0444303333347617,10.1973518892225,13.738106025568,18.1041976676452,2004-08-31,2004
132,9,2004,30,2004.70673952641,2.32490747635631,0.0462139240550923,0.0473290204032936,0.0470839027573884,9.38495155407604,9.61445314801912,13.1092669827924,2004-09-30,2004
133,10,2004,31,2004.79007285974,2.60177011328722,0.0632173117657098,0.0681713365950593,0.0632523454233651,14.2804837264424,15.4738011523023,17.3881267934318,2004-10-31,2005
134,11,2004,30,2004.87340619308,2.44081776749209,0.0856054659511492,0.0926195071028559,0.0845274821173638,18.0874034590278,19.6676839699917,18.2016601593671,2004-11-30,2005
135,12,2004,31,2004.95673952641,1.65352113859935,0.0943572689962077,0.0951542915601934,0.0995581249666792,13.6121453546689,13.7780145805101,16.1767429651659,2004-12-31,2005
136,1,2005,31,2005.04155251142,1.51202825142167,0.105360246337091,0.0913258403855143,0.110783291658575,13.7848842085102,11.9610819877842,16.1657950299108,2005-01-31,2005
137,2,2005,28,2005.12237442922,1.56531481462281,0.101702094607788,0.060025050159412,0.101271350042544,13.7696095790471,8.14293910888488,13.8483659763328,2005-02-28,2005
138,3,2005,31,2005.20319634703,1.65416055125928,0.0820545251554224,0.0856786031361313,0.0911796423176595,11.7446308288599,12.2871570453664,18.9981906357069,2005-03-31,2005
139,4,2005,30,2005.28675799087,7.11658982937599,0.112966927542674,0.135139953280476,0.120686168376423,82.6148357840382,95.3471688140216,99.2848291716449,2005-04-30,2005
140,5,2005,31,2005.3703196347,29.661439847861,0.105069390611892,0.113162116673371,0.105891508309684,254.832422407245,276.766054252624,242.962562919913,2005-05-31,2005
141,6,2005,30,2005.45388127854,36.2087514516277,0.0662687974414443,0.071620348649878,0.0670911260005337,206.818297176721,223.083368116354,205.83979125132,2005-06-30,2005
142,7,2005,31,2005.53744292237,17.1536147728191,0.0499674911361725,0.0478320316036835,0.0510111586429132,75.2493869704461,73.3178707373672,59.1742492842053,2005-07-31,2005
143,8,2005,31,2005.62237442922,5.09977268633309,0.0462382878191245,0.0455793746234119,0.0447039788009465,20.4592780276163,20.0948112678276,18.3246152885843,2005-08-31,2005
144,9,2005,30,2005.70593607306,3.12098841726772,0.0483041372798062,0.0388641501627763,0.047483075016084,13.1732263017624,10.7096522121866,13.1816621214813,2005-09-30,2005
145,10,2005,31,2005.7894977169,3.70402619435441,0.0667258890914996,0.0507863994618347,0.0634205701794313,21.2644268830233,16.2976278542552,17.3984212007217,2005-10-31,2006
146,11,2005,30,2005.87305936073,2.77401265976353,0.088928935899341,0.0801630040428645,0.0844945212544014,21.207813575444,18.9838072459452,18.1660747427811,2005-11-30,2006
147,12,2005,31,2005.95662100457,2.09471587395648,0.106585321852441,0.10982585694255,0.0989165690066272,19.3750036562277,19.9663118904702,16.0483213406769,2005-12-31,2006
148,1,2006,31,2006.04155251142,2.1237634776508,0.126296446656047,0.121029525439614,0.107954442230173,23.242118287724,22.2065449113892,15.7411636745889,2006-01-31,2006
149,2,2006,28,2006.12237442922,1.83543730266116,0.106262556077655,0.108100623997622,0.0960466380266037,16.9159364359489,17.1841992786549,13.1311456228957,2006-02-28,2006
150,3,2006,31,2006.20319634703,1.95194416145892,0.0827278952586662,0.109263094730253,0.0841755740901513,13.9498258002253,18.3866389233551,17.5687755526914,2006-03-31,2006
151,4,2006,30,2006.28675799087,12.0979950530658,0.122413458048647,0.126000315857393,0.108687472929717,146.902448756393,148.352660748818,90.4271340418008,2006-04-30,2006
152,5,2006,31,2006.3703196347,34.2889606124971,0.108236397096125,0.101772437998513,0.101274141192165,312.884564840319,294.696132268252,238.442645023485,2006-05-31,2006
153,6,2006,30,2006.45388127854,27.1407533494983,0.0664196560917328,0.0655315158155232,0.0674680574327754,161.981891528867,158.35381280407,209.319957395037,2006-06-30,2006
154,7,2006,31,2006.53744292237,9.74190859748206,0.0517319409888806,0.0570165235019536,0.0510151161791194,43.9131271772504,48.9712862618969,60.2515371639404,2006-07-31,2006
155,8,2006,31,2006.62237442922,4.5681467319276,0.0463114535876905,0.0478698961320672,0.0453808684691461,18.3997943599601,19.0287474016005,18.7120336420057,2006-08-31,2006
156,9,2006,30,2006.70593607306,4.20391901189384,0.0503360829573395,0.0592552865008281,0.0486202860409988,18.6555472619006,21.7684791576094,13.5004120002207,2006-09-30,2006
157,10,2006,31,2006.7894977169,7.25642024363784,0.0674408811060128,0.0688232954490933,0.0640331917044191,41.9831433157354,42.9074019356822,17.5557613320248,2006-10-31,2007
158,11,2006,30,2006.87305936073,4.18145431377469,0.0967039463280494,0.0943430975488663,0.0842365978996899,34.7247269904323,33.8769550379756,18.0464883127881,2006-11-30,2007
159,12,2006,31,2006.95662100457,2.8547948372912,0.120437643393613,0.121174794893979,0.0980868829589841,29.6935090231522,29.8996035509737,15.8590287315249,2006-12-31,2007
160,1,2007,31,2007.04155251142,1.97916487183914,0.116212183254073,0.0923150676273525,0.10576195382815,20.1477893940386,16.1476203576695,15.3963386312673,2007-01-31,2007
161,2,2007,28,2007.12237442922,1.71296694211663,0.0986916484272811,0.0744758760704753,0.0929463311023914,14.6213822266873,11.0447458486056,12.7136834532165,2007-02-28,2007
162,3,2007,31,2007.20319634703,3.89036931239345,0.10770129936903,0.0658740331249367,0.0793034642631049,41.5923796966719,29.8421287218901,16.3919947162124,2007-03-31,2007
163,4,2007,30,2007.28675799087,9.55410396479174,0.115620773989356,0.105702754573757,0.0997022000912153,97.045771106567,89.3988124584077,83.7274692866247,2007-04-30,2007
164,5,2007,31,2007.3703196347,22.722899040878,0.097493977836552,0.0904111576895681,0.0979748873398228,194.480378051562,180.693155964431,235.000402414634,2007-05-31,2007
165,6,2007,30,2007.45388127854,18.2502074846126,0.0640733490791094,0.0563588229531039,0.068179189747135,103.637527941761,89.3534209487997,213.898024656431,2007-06-30,2007
166,7,2007,31,2007.53744292237,5.65514825382198,0.0506418261276372,0.0489187921388675,0.0515702303583208,24.8480130000377,24.0178026334858,61.4799538995416,2007-07-31,2007
167,8,2007,31,2007.62237442922,3.03319096941387,0.0455203021293715,0.044182539809317,0.0463189688082968,11.9813001698177,11.5717344599979,19.0902540229815,2007-08-31,2007
168,9,2007,30,2007.70593607306,3.41595556694144,0.049743866635996,0.0499520258341976,0.0492207941540635,14.9158780784391,15.0190985677801,13.5901223480442,2007-09-30,2007
169,10,2007,31,2007.7894977169,3.15367458347931,0.0635158180229573,0.051089779593637,0.062851797199205,17.1927765602387,13.9809881003416,17.1724430144538,2007-10-31,2008
170,11,2007,30,2007.87305936073,2.17445063265073,0.0792581102769477,0.0816759029506764,0.0812036791675149,14.8218555195275,15.0217836937314,17.3222378367537,2007-11-30,2008
171,12,2007,31,2007.95662100457,1.99158774637507,0.0973856036070823,0.112640443228396,0.0952931952642199,16.7564679474947,19.4321004827417,15.3253340880269,2007-12-31,2008
172,1,2008,31,2008.04143897996,1.71746240459313,0.103631416383403,0.107175738952074,0.102434261247624,15.3950508078856,15.9185647726903,14.8721815184359,2008-01-31,2008
173,2,2008,29,2008.12340619308,1.73172162189135,0.0945236092574754,0.0938759237426478,0.0888096765145101,14.1387838960981,14.0377620298578,12.1395731049551,2008-02-29,2008
174,3,2008,31,2008.20537340619,1.89010382277636,0.0724017588081409,0.05072704606831,0.0735913225639991,11.8176818221418,8.33477520985952,15.079332539655,2008-03-31,2008
175,4,2008,30,2008.28870673953,5.66535145298128,0.0744885592889725,0.0714431038792325,0.0906036905244244,43.9877389240564,43.2899288095579,76.3791898739483,2008-04-30,2008
176,5,2008,31,2008.37204007286,35.9057611954829,0.101573277196839,0.106844135384247,0.0929565167788267,315.34633466249,336.453518042248,226.198019570804,2008-05-31,2008
177,6,2008,30,2008.45537340619,53.5094006880106,0.0737940485043584,0.0781992026444509,0.0679509205134447,343.335910025368,363.711719809526,214.752721739743,2008-06-30,2008
178,7,2008,31,2008.53870673953,23.9651864944716,0.0545898448450873,0.0567685638910012,0.05210799545052,116.972329065947,121.542409683331,62.0329111405757,2008-07-31,2008
179,8,2008,31,2008.62340619308,6.83623478139295,0.0480294951743057,0.0576748096425731,0.0473405933804104,28.5372748829614,34.7477414058075,19.3937661466353,2008-08-31,2008
180,9,2008,30,2008.70673952641,3.91905153742495,0.0495564557817371,0.048081403106098,0.0496716010520722,16.7078870880251,16.2343957270268,13.5490680578674,2008-09-30,2008
181,10,2008,31,2008.79007285974,3.26374490565433,0.061396378688788,0.0610834561460269,0.0610472465263464,17.1682534104294,17.1187607963125,16.504591386364,2008-10-31,2009
182,11,2008,30,2008.87340619308,2.37323489415885,0.0779204424402155,0.0711238338412589,0.0782172078337521,15.8867160801058,14.5958650433535,16.5791778416037,2008-11-30,2009
183,12,2008,31,2008.95673952641,1.92709841238705,0.0934881860044338,0.0913254139725102,0.0925715958348174,15.5547098315591,15.182566305421,14.8315641880764,2008-12-31,2009
184,1,2009,31,2009.04155251142,1.78249980657539,0.10335890868528,0.103592369735489,0.100645488791438,15.9225942555938,15.964204809328,14.5818626075997,2009-01-31,2009
185,2,2009,28,2009.12237442922,1.6523891172065,0.0922615963015146,0.0900221367864257,0.0890575811983911,13.1970485390901,12.8760773252204,12.1633347132341,2009-02-28,2009
186,3,2009,31,2009.20319634703,2.11033581179211,0.0747693824611311,0.0706043779056344,0.0730502092371863,13.8783323974369,13.0554674436549,14.7317444617816,2009-03-31,2009
187,4,2009,30,2009.28675799087,13.0217849711,0.10054269148964,0.102256464826267,0.0846618299489905,137.75566676365,141.729131568352,71.1638726758792,2009-04-30,2009
188,5,2009,31,2009.3703196347,50.0011565604848,0.113777389069548,0.113504420115555,0.0896647090519251,486.499395470438,486.233184092608,221.122602831207,2009-05-31,2009
189,6,2009,30,2009.45388127854,33.8197535129903,0.068152915859977,0.0648474865238751,0.0677390971990477,202.87027182737,193.137936655614,215.081555457949,2009-06-30,2009
190,7,2009,31,2009.53744292237,12.4539317222757,0.0522878125866603,0.0458639240755339,0.0523416517835933,57.5659238103909,50.9730163162251,62.0804845277851,2009-07-31,2009
191,8,2009,31,2009.62237442922,3.44643423706515,0.0487137763997238,0.0459650833538173,0.0485302488682479,14.4988959855897,13.6509472894305,19.6151883752079,2009-08-31,2009
192,9,2009,30,2009.70593607306,2.39069694941953,0.0515821860077854,0.0426630436366299,0.050555974382379,10.6126577055913,8.83479727752504,13.609277144539,2009-09-30,2009
193,10,2009,31,2009.7894977169,2.74563796177324,0.0601554874814898,0.0533705482037692,0.0597862871349915,14.2963681155046,12.6782614170359,16.0181015823194,2009-10-31,2010
194,11,2009,30,2009.87305936073,2.33340253026691,0.0760294867573222,0.0757583195182937,0.0761258952370672,15.2591573653273,15.2130777875003,16.0477361645151,2009-11-30,2010
195,12,2009,31,2009.95662100457,1.72741897315502,0.0909905589711882,0.101008013004534,0.0915042849990698,13.6097407552738,15.1582651722285,14.6007855967792,2009-12-31,2010
196,1,2010,31,2010.04155251142,1.70092902010045,0.101320832706075,0.140858451265314,0.100205238682605,14.8970480916621,20.6806078846508,14.484446455452,2010-01-31,2010
197,2,2010,28,2010.12237442922,1.57906871143046,0.0896348456434054,0.0913655264212668,0.0889063142907482,12.2861830019429,12.5185255380919,12.1300936907765,2010-02-28,2010
